Price,Status,Area,Rate per sqft,Property Type,Locality,RERA Approval,BHK_Count,Flat Type,Log_Price,predicted_price
8989000.0,Ready to move,1383,6500,2 BHK Apartment in Godrej 101,Sector 79,Not approved by RERA,2,Apartment,16.01151227680261,9082369.850299537
22500000.0,Under Construction,1829,12301,3 BHK Apartment in Godrej Air,Sector 85,Approved by RERA,3,Apartment,16.929025911619092,22482348.20185527
25500000.0,Ready to move,1263,20200,2 BHK Apartment in Godrej Air,Sector 85,Not approved by RERA,2,Apartment,17.05418904934434,25499999.999998122
112100000.0,Ready to move,5096,22000,4 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,4,Apartment,18.534901896962996,112100000.00001127
71000000.0,Ready to move,4900,14489,5 BHK Apartment in Mahindra Luminare,Sector 59,Not approved by RERA,5,Apartment,18.078190449090098,71290978.36552122
453200000.0,Under Construction,2060,220000,4 BHK Apartment in M3M Capital,Sector 113,Approved by RERA,4,Apartment,19.931844089324656,453200000.0000335
11700000.0,Under Construction,2350,4978,4 BHK Apartment in ATS Grandstand,Sector 99A,Approved by RERA,4,Apartment,16.275099485238066,11410423.364923779
33600000.0,Under Construction,968,34746,3 BHK Apartment in Godrej Aristocrat,Sector 49,Approved by RERA,3,Apartment,17.330036654695338,33600000.00000194
44000000.0,Ready to move,1990,22110,3 BHK Apartment in M3M Heights,Sector 65,Not approved by RERA,3,Apartment,17.599700214609808,43999999.99999593
56500000.0,Ready to move,2720,20801,4 BHK Apartment in Godrej Meridien,Sector 106,Not approved by RERA,4,Apartment,17.849751213815786,56499999.99999568
118300000.0,Ready to move,3116,37978,4 BHK Apartment in DLF The Crest,Sector 54,Not approved by RERA,4,Apartment,18.5887343374017,118264087.16561241
21600000.0,Under Construction,1976,10960,3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Approved by RERA,3,Apartment,16.888203918950687,21600000.00000004
36500000.0,Under Construction,2282,16005,3 BHK Apartment in Pyramid Alban,Sector 71,Approved by RERA,3,Apartment,17.41282284594998,36499999.99999828
16000000.0,Under Construction,1800,8900,3 BHK Apartment in M3M Skycity,Sector 65,Approved by RERA,3,Apartment,16.588099342704055,16000024.265140545
8980000.0,Under Construction,1359,5617,2 BHK Apartment in Shapoorji Pallonji JoyVille,Sector 102,Approved by RERA,2,Apartment,16.01051055163695,8811521.22789123
34400000.0,Ready to move,3198,10774,4 BHK Apartment in Adani M2K Oyster Grande,Sector 102,Not approved by RERA,4,Apartment,17.353567151413394,34398497.848329924
65500000.0,Under Construction,1751,37407,4 BHK Apartment in Godrej Aristocrat,Sector 49,Approved by RERA,4,Apartment,17.997560715872655,65499999.999998346
15300000.0,Under Construction,1919,8015,3 BHK Apartment in Godrej Nature Plus,Sector 33 Sohna,Approved by RERA,3,Apartment,16.54336345172214,15491152.021168122
39400000.0,Ready to move,1951,20200,4 BHK Apartment in Godrej Air,Sector 85,Not approved by RERA,4,Apartment,17.489276399648872,39400000.00000182
14900000.0,Under Construction,1408,10582,4 BHK Apartment in Ashiana Amarah,Sector 93,Approved by RERA,4,Apartment,16.51687183802978,15168839.73597237
39000000.0,Ready to move,2441,16000,3 BHK Apartment in Ireo Victory Valley,Sector 67,Not approved by RERA,3,Apartment,17.479072229734946,39000997.45738401
68100000.0,Ready to move,2448,27855,4 BHK Apartment in Sobha City Vista Residences,Sector 108,Not approved by RERA,4,Apartment,18.036487785804027,68116465.75306506
3275000.0,Ready to move,810,4043,2 BHK Apartment in Ramsons Kshitij,Sector 95,Not approved by RERA,2,Apartment,15.001828732394952,3275124.527682584
27000000.0,Ready to move,1650,16363,3 BHK Independent Floor in Emaar Emerald Floors Premier,Sector 65,Not approved by RERA,3,Floor,17.11134746100564,27632869.036814064
56000000.0,Ready to move,4400,12727,4 BHK Apartment in Pioneer Araya,Sector 62,Not approved by RERA,4,Apartment,17.840862266556567,56147703.23124974
2208000.0,Under Construction,552,4000,2 BHK Apartment in Signature Global The Millennia I,Sector 37D,Approved by RERA,2,Apartment,14.607598139277572,2207873.588943997
88300000.0,Ready to move,4015,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,18.296250676899216,88299499.71807204
52500000.0,Ready to move,2905,18072,4 BHK Apartment in Tata Primanti,Sector 72,Not approved by RERA,4,Apartment,17.77632374660947,52571552.17766919
38900000.0,Under Construction,1946,20000,3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Approved by RERA,3,Apartment,17.476504834295614,38899999.999999955
110000000.0,Ready to move,8568,12838,6 BHK Villa in Vipul Tatvam Villas,Sector 48,Not approved by RERA,6,Villa,18.5159909328476,109497283.81267503
17100000.0,Ready to move,2290,6375,3 BHK Apartment in ATS Triumph,Sector 104,Not approved by RERA,3,Apartment,16.65458907995242,14573697.11932633
37900000.0,Ready to move,2358,16114,3 BHK Apartment in M3M Merlin Iconic Tower,Sector 67,Not approved by RERA,3,Apartment,17.450461696437877,37914029.20205841
15000000.0,Under Construction,2032,7400,3 BHK Apartment in M3M Skywalk,Sector 74,Approved by RERA,3,Apartment,16.52356082573315,14968321.464174122
14000000.0,Ready to move,1231,11372,3 BHK Independent Floor in Reputed Builder Sushant Lok 3,Sector 57,Not approved by RERA,3,Floor,16.454567959008102,14053183.24956204
55000000.0,Under Construction,3680,14945,4 BHK Apartment in Whiteland The Aspen,Sector 76,Approved by RERA,4,Apartment,17.822843761378564,54986012.72794634
20700000.0,Ready to move,1593,13000,3 BHK Apartment in Unitown Trehan Luxury Floor 63,Sector 63,Not approved by RERA,3,Apartment,16.845644306544774,20699999.999999236
22400000.000000004,Under Construction,1054,21301,3 BHK Apartment in Birla Navya Gurugram,Sector 63,Approved by RERA,3,Apartment,16.924571561468124,22393613.247309633
52200000.0,Ready to move,2900,18000,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,17.770593072009955,52282721.81295663
2630000.0,Under Construction,645,4077,3 BHK Apartment in Mahira Homes 95,Sector 95,Approved by RERA,3,Apartment,14.782494784382012,2629379.283223497
31000000.0,Ready to move,2191,14184,4 BHK Apartment in BPTP Terra,Sector 37D,Not approved by RERA,4,Apartment,17.249497794707484,31000000.00000108
34000000.0,Ready to move,2600,13076,4 BHK Apartment in Central Park Flower Valley,Sector 33 Sohna,Not approved by RERA,4,Apartment,17.341871111992198,33934665.407777876
25000000.0,Ready to move,2160,11574,3 BHK Independent Floor in Raheja Greenwood City Floors,Sector 45,Not approved by RERA,3,Floor,17.034386422832473,24623010.26210211
62699999.99999999,Under Construction,3802,16500,5 BHK Apartment in Elan The Presidential,Sector 106,Approved by RERA,5,Apartment,17.95387202155211,62699999.99999395
50000000.0,Ready to move,2450,20408,4 BHK Independent Floor,Central Park Road,Not approved by RERA,4,Plot,17.72753358339242,50262598.00025532
39100000.0,Under Construction,1955,20000,3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Approved by RERA,3,Apartment,17.48163305053104,39099999.99999749
10000000.0,Ready to move,2310,4329,3 BHK Independent Floor,Sector 23 Gurgaon,Not approved by RERA,3,Plot,16.118095750958314,9718518.078889342
16500000.0,Ready to move,1494,11100,2 BHK Apartment in Godrej Aria,Sector 79,Not approved by RERA,2,Apartment,16.61887099947687,16500323.406496493
40800000.0,Under Construction,2015,20266,3 BHK Apartment in Smart Smartworld One DXP,Sector 113,Approved by RERA,3,Apartment,17.524192663884193,40799999.999998674
15000000.0,Ready to move,2003,7488,3 BHK Apartment in Experion The Heartsong,Sector 108,Not approved by RERA,3,Apartment,16.52356082573315,14997488.461425396
27000000.0,Under Construction,2635,10246,4 BHK Apartment in Godrej Prive,Sector 106,Approved by RERA,4,Apartment,17.11134746100564,27035581.02465791
10800000.0,Under Construction,1750,6171,3 BHK Apartment in ATS Marigold,Sector 89A,Approved by RERA,3,Apartment,16.195056784687036,11605629.13557167
30000000.0,Ready to move,1750,17187,4 BHK Apartment in Emaar Emerald Floors,Sector 65,Not approved by RERA,4,Apartment,17.216707972959764,29583743.973346315
33600000.0,Under Construction,968,34746,3 BHK Apartment in Godrej Aristocrat,Sector 49,Approved by RERA,3,Apartment,17.330036654695338,33600000.00000194
25000000.0,Ready to move,2700,9259,4 BHK Independent Floor in DLF Garden City Independent Floors,Sector 92,Not approved by RERA,4,Floor,17.034386422832473,24993881.279203374
12300000.0,Ready to move,1545,8000,2 BHK Apartment in M3M Sierra 68,Sector 68,Not approved by RERA,2,Apartment,16.325109901643454,12303335.785549661
2249000.0,Under Construction,578,3891,2 BHK Apartment in Conscient Habitat,Sector 99A,Approved by RERA,2,Apartment,14.625996675583416,2241893.272052343
14100000.0,Under Construction,1010,14000,2 BHK Apartment in Signature Global City 92 Phase 2,Sector 92,Approved by RERA,2,Apartment,16.46168542627038,14124955.389676353
41300000.0,Under Construction,3762,11000,4 BHK Apartment in SS Linden,Sector 84,Approved by RERA,4,Apartment,17.536373082144337,41353828.968152665
3500000.0,Ready to move,900,3888,2 BHK Independent Floor,Jacombpura,Not approved by RERA,2,Plot,15.068273812173889,3500000.0000001797
12600000.0,Under Construction,1055,12000,2 BHK Apartment in Signature Global City 79 B,Sector 79,Approved by RERA,2,Apartment,16.349207451286784,12600000.000000417
7711000.0,Under Construction,1081,7134,3 BHK Apartment in Signature Global Park,Sector 36 Sohna,Approved by RERA,3,Apartment,15.858158568499954,7741656.775415272
26000000.0,Ready to move,2450,10646,4 BHK Apartment in Puri Emerald Bay,Sector 104,Not approved by RERA,4,Apartment,17.073607134447293,26038237.437903423
35000000.0,Ready to move,4500,7777,4 BHK Independent Floor in Sushant Lok luxurious floor,Sushant LOK I,Not approved by RERA,4,Floor,17.370858648025116,35021750.867351525
88699999.99999999,Ready to move,5260,16882,4 BHK Villa in Experion The Westerlies,Sector 108,Not approved by RERA,4,Villa,18.300770458553764,89313348.10756515
60700000.0,Under Construction,3762,16151,4 BHK Apartment in SS Linden,Sector 84,Approved by RERA,4,Apartment,17.921454272504192,60699999.9999949
286000000.0,Under Construction,1300,220000,2 BHK Apartment in M3M Capital,Sector 113,Approved by RERA,2,Apartment,19.47150237228063,285999999.99999547
63200000.0,Ready to move,3515,17980,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,17.961814874939872,63200000.00000324
4500000.0,Ready to move,1200,3750,3 BHK Independent Floor,Jacombpura,Not approved by RERA,3,Plot,15.319588176962746,4500000.000000258
2580000.0,Under Construction,633,4076,3 BHK Apartment in Signature Global Golf Green,Sector 79,Approved by RERA,3,Apartment,14.763300344494624,2584696.5738906157
17000000.0,Ready to move,3200,5312,4 BHK Apartment in Emaar Gurgaon Greens,Sector 102,Not approved by RERA,4,Apartment,16.648723960844016,16642289.538610334
42100000.0,Ready to move,1512,27855,3 BHK Apartment in Sobha City Vista Residences,Sector 108,Not approved by RERA,3,Apartment,17.555558322405577,41459946.29069654
63200000.0,Ready to move,3515,17980,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,17.961814874939872,63200000.00000324
4600000.0,Ready to move,564,8156,2 BHK Independent House,Sector 104,Not approved by RERA,2,Plot,15.341567078850604,4612645.354328264
100000000.0,Resale,9000,11111,Residential Plot in south city 1 E Block,South City I,Not approved by RERA,1,Plot,18.420680753952364,99999999.99999352
36900000.0,Ready to move,1829,20200,3 BHK Apartment in Godrej Air,Sector 85,Not approved by RERA,3,Apartment,17.423722136111028,36899999.99999862
14500000.0,Under Construction,1213,12000,2 BHK Apartment in M3M Antalya Hills ,Sector 79,Approved by RERA,2,Apartment,16.489659276356317,14499999.999999577
30800000.0,Under Construction,2090,14750,3 BHK Apartment in M3M Golf Hills Phase 1,Sector 79,Approved by RERA,3,Apartment,17.243025280411334,30800000.000002068
55000000.0,Ready to move,2666,20630,4 BHK Apartment in Emaar Palm Drive,Sector 66,Not approved by RERA,4,Apartment,17.822843761378564,55220779.140433446
49600000.0,Ready to move,2625,18932,4 BHK Apartment in Tata Primanti,Sector 72,Not approved by RERA,4,Apartment,17.719501411856445,49607142.22466694
42300000.00000001,Ready to move,3850,11000,4 BHK Apartment in Tulip Tulip Ivory,Sector 70,Not approved by RERA,4,Apartment,17.560297667657167,42678165.979422115
27500000.0,Ready to move,3270,8409,4 BHK Independent Floor in Vatika India Next,Sector 82,Not approved by RERA,4,Floor,17.129696599000436,27418123.384265214
5500000.0,Ready to move,719,7649,1 BHK Apartment in IRWO IRWO Rail Vihar,Sector 47,Not approved by RERA,1,Apartment,15.520258832020865,5517002.95279158
72600000.0,Ready to move,4845,15000,4 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,4,Apartment,18.100475493569128,72916315.13469788
18000000.0,Under Construction,1600,11250,3 BHK Apartment in Ashiana Amarah,Sector 93,Approved by RERA,3,Apartment,16.705882371415992,17969831.29561978
6800000.0,Ready to move,1100,6181,2 BHK Apartment in Apex Our Homes,Sector 37C,Not approved by RERA,2,Apartment,15.732433317205148,6805571.994177608
16000000.0,Ready to move,2150,7444,3 BHK Apartment in Bestech Park View Altura,Sector 79,Not approved by RERA,3,Apartment,16.588099342704055,15999999.99999963
4800000.0,Ready to move,1200,4000,3 BHK Independent Floor,Sector 5,Not approved by RERA,3,Plot,15.38412668421143,4799999.999999974
45000000.0,Ready to move,3000,15000,5 BHK Villa in Pioneer Floors 4,Sector 43,Not approved by RERA,5,Villa,17.622173069956816,44998997.782329105
21000000.0,Under Construction,2700,7777,3 BHK Independent Floor,Kadarpur,Not approved by RERA,3,Plot,16.860033043306743,21000635.0345369
41800000.0,Under Construction,2434,17214,4 BHK Apartment in Sobha City Phase 5,Sector 108,Approved by RERA,4,Apartment,17.54840692141843,41820347.40807763
106600000.0,Ready to move,4847,22000,4 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,4,Apartment,18.48459407907688,106595497.98305789
85500000.0,Ready to move,7851,10900,5 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,5,Apartment,18.264026945602897,85480830.14502668
45000000.0,Ready to move,3250,13846,4 BHK Apartment in Unitech Heritage City,Sector 25,Not approved by RERA,4,Apartment,17.622173069956816,45086377.94439825
34200000.0,Ready to move,3600,9500,3 BHK Apartment in Experion Windchants Villa,Sector 112,Not approved by RERA,3,Apartment,17.3477362312726,34327545.32821591
67800000.0,Under Construction,2073,32706,4 BHK Apartment in Anant Raj The Estate Residences,Sector 63A,Approved by RERA,4,Apartment,18.032072767659887,67734547.49632068
33000000.0,Ready to move,2450,13469,4 BHK Independent Floor in Raheja Sushant Lok 1 Floors,Sector 43,Not approved by RERA,4,Floor,17.312018149733785,32974087.532335896
19000000.0,Under Construction,1425,13400,2 BHK Apartment in Silverglades The Melia,Sector 35 Sohna,Approved by RERA,2,Apartment,16.759949589762293,19228367.672451794
67500000.0,Under Construction,3000,22500,4 BHK Apartment in M3M Mansion,Sector 113,Approved by RERA,4,Apartment,18.02763817065757,67500000.00000204
292600000.0,Under Construction,1330,220000,2 BHK Apartment in M3M Capital,Sector 113,Approved by RERA,2,Apartment,19.494317049967933,292599999.99998325
21000000.0,Ready to move,1692,12411,3 BHK Apartment in Shapoorji Pallonji Joyville Gurugram II,Sector 102,Not approved by RERA,3,Apartment,16.860033043306743,20988341.07035236
12600000.0,Under Construction,1055,12000,2 BHK Apartment in Signature Global City 79 B,Sector 79,Approved by RERA,2,Apartment,16.349207451286784,12600000.000000417
9231000.0,Under Construction,1211,7623,2 BHK Apartment in Signature Global City 79 B,Sector 79,Approved by RERA,2,Apartment,16.038078051302907,9249408.309090052
75000000.0,Ready to move,5260,14258,4 BHK Apartment in SS The Hibiscus,Sector 50,Not approved by RERA,4,Apartment,18.13299868483392,75927940.21599038
40000000.0,Ready to move,3915,10217,4 BHK Independent Floor in Omaxe Mayfield Garden,Sector 51,Not approved by RERA,4,Floor,17.50439003707821,39835978.42551984
43099999.99999999,Ready to move,2698,16000,3 BHK Apartment in Ireo Victory Valley,Sector 67,Not approved by RERA,3,Apartment,17.579033578275833,43119698.67666146
46900000.00000001,Ready to move,1677,28000,2 BHK Apartment in DLF Park Place,Sector 54,Not approved by RERA,2,Apartment,17.66352825473847,46987424.20589368
50500000.0,Under Construction,2336,21656,3 BHK Apartment in M3M Mansion,Sector 113,Approved by RERA,3,Apartment,17.73748391404757,50499999.9999979
25000000.0,Ready to move,2727,9167,4 BHK Apartment in DLF New Town Heights 1,Sector 90,Not approved by RERA,4,Apartment,17.034386422832473,24969120.66138912
114800000.0,Ready to move,5219,22000,4 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,4,Apartment,18.55870205056054,114796997.42297903
52000000.0,Under Construction,1726,30144,4 BHK Apartment in Godrej Zenith,Sector 89,Approved by RERA,4,Apartment,17.76675429577647,52000000.00000213
67000000.0,Ready to move,3800,17631,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,18.020203192280615,66793664.31882395
13799999.999999998,Ready to move,1380,10000,3 BHK Independent Floor in Emaar Emerald Floors,Sector 65,Not approved by RERA,3,Floor,16.440179222591198,13739293.711475717
16700000.0,Ready to move,1370,12222,3 BHK Apartment in Godrej Air,Sector 85,Not approved by RERA,3,Apartment,16.630919337267223,16701495.593795992
24300000.0,Ready to move,2315,10521,2 BHK Apartment in Central Park Flamingo Floors,Sector 33 Sohna,Not approved by RERA,2,Apartment,17.00598694946304,23947769.55011841
8840000.0,Ready to move,2000,4420,3 BHK Apartment in Ashiana Anmol,Sector 33 Sohna,Not approved by RERA,3,Apartment,15.994797547735992,8948930.383346485
11000000.0,Under Construction,2583,4258,4 BHK Apartment in Raheja Vanya,Sector 99A,Approved by RERA,4,Apartment,16.213405921671733,10974603.044111798
34500000.0,Ready to move,3200,10800,4 BHK Apartment in Emaar Gurgaon Greens,Sector 102,Not approved by RERA,4,Apartment,17.356469910987094,34399620.69396101
32000000.0,Ready to move,2831,11303,4 BHK Apartment in DLF The Ultima,Sector 81,Not approved by RERA,4,Apartment,17.281246492014,32083246.912125416
9324000.0,Under Construction,1457,6400,2 BHK Apartment in Eldeco Acclaim,Sector 2 Sohna,Approved by RERA,2,Apartment,16.048102386387885,9322699.813708328
83100000.0,Ready to move,3081,27000,4 BHK Apartment in DLF The Summit,Sector 54,Not approved by RERA,4,Apartment,18.235555271859372,82633605.6731624
63500000.0,Ready to move,3355,18933,4 BHK Apartment in Tata Primanti,Sector 72,Not approved by RERA,4,Apartment,17.96655047961095,63484759.612886064
32300000.0,Ready to move,2156,14981,3 BHK Apartment in Ireo The Grand Arch,Sector 58,Not approved by RERA,3,Apartment,17.290577819152638,31999852.518432077
278400000.0,Ready to move,5900,47202,5 BHK Apartment in DLF The Aralias,Sector 42,Not approved by RERA,5,Apartment,19.44456949001649,278315619.1565418
37500000.0,Under Construction,2750,13650,3 BHK Apartment in Vatika Sovereign Park,Sector 99,Approved by RERA,3,Apartment,17.439851517607305,37508894.75220431
39300000.0,Under Construction,1967,20000,3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Approved by RERA,3,Apartment,17.486735102284783,39300000.00000115
20400000.0,Under Construction,1311,15576,3 BHK Apartment in Whiteland Blissville,Sector 76,Approved by RERA,3,Apartment,16.83104550783405,20377903.42256057
44100000.0,Under Construction,1464,30127,4 BHK Apartment in Godrej Zenith,Sector 89,Approved by RERA,4,Apartment,17.60197036309281,44099999.99999779
32000000.0,Under Construction,2002,16000,3 BHK Apartment in Godrej Grandeur,Sector 106,Approved by RERA,3,Apartment,17.281246492014,31945892.595382683
28500000.0,Ready to move,1946,14645,3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Not approved by RERA,3,Apartment,17.1654146803266,28799413.61107164
18000000.0,Under Construction,2990,6020,3 BHK Apartment in Saan Verdante,Sector 95,Approved by RERA,3,Apartment,16.705882371415992,17865898.98024941
23000000.0,Ready to move,1914,12016,3 BHK Apartment in M3M Marina,Sector 68,Not approved by RERA,3,Apartment,16.951004817371683,22986502.079836555
23000000.0,Ready to move,1108,20801,3 BHK Apartment in Godrej Meridien,Sector 106,Not approved by RERA,3,Apartment,16.951004817371683,22994150.825696748
22000000.0,Ready to move,2700,8148,3 BHK Independent Floor,Sushant LOK I,Not approved by RERA,3,Plot,16.906553056777135,21956470.241296433
29400000.0,Under Construction,1711,17197,3 BHK Apartment in Sobha City Phase 5,Sector 108,Approved by RERA,3,Apartment,17.196505266322514,29393824.32593298
13600000.000000002,Under Construction,1050,13000,2 BHK Independent Floor in Signature Global City 37D Phase 2,Sector 37D,Approved by RERA,2,Floor,16.42558042423569,13460294.346183559
152700000.0,Ready to move,4022,37978,4 BHK Apartment in DLF The Crest,Sector 54,Not approved by RERA,4,Apartment,18.84398577673765,152588424.85878128
43000000.0,Ready to move,2625,16380,4 BHK Apartment in Tata Primanti,Sector 72,Not approved by RERA,4,Apartment,17.57671069691365,42921891.33731102
100700000.0,Ready to move,4581,22000,4 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,4,Apartment,18.42765636761928,100694180.21061812
27200000.000000004,Ready to move,2700,10074,4 BHK Independent Floor in Reputed Builder Sushant Lok 3,Sector 57,Not approved by RERA,4,Floor,17.11872756803093,27169856.198535345
45000000.0,Ready to move,2700,16666,4 BHK Apartment in  Belvedere Tower,DLF Phase 2,Not approved by RERA,4,Apartment,17.622173069956816,45146512.262022406
17900000.0,Under Construction,1503,11950,3 BHK Apartment in MRG Crown,Sector 106,Approved by RERA,3,Apartment,16.700311326676903,17901487.6306849
29300000.0,Ready to move,2215,13234,3 BHK Apartment in Puri Diplomatic Greens,Sector 110A,Not approved by RERA,3,Apartment,17.19309810811699,29296217.292333443
185799999.99999997,Under Construction,5900,31500,4 BHK Apartment in Ireo Grand Hyatt,Sector 58,Approved by RERA,4,Apartment,19.040181389726143,200996060.17806444
36000000.0,Ready to move,2050,17560,3 BHK Apartment,Sector 65,Not approved by RERA,3,Plot,17.399029524198163,36008832.798089504
19500000.0,Ready to move,1836,10620,3 BHK Independent Floor in Reputed Builder Sushant Lok 3,Sector 57,Not approved by RERA,3,Floor,16.785925074816024,19468333.745645862
13500000.0,Ready to move,1255,10756,2 BHK Apartment in Central Park Cerise Floors,Sector 33 Sohna,Not approved by RERA,2,Apartment,16.41820031748273,13545089.384040684
13600000.000000002,Under Construction,1050,13000,2 BHK Independent Floor in Signature Global City 37D Phase 2,Sector 37D,Approved by RERA,2,Floor,16.42558042423569,13460294.346183559
33500000.0,Ready to move,1579,21216,3 BHK Apartment in TATA TATA La Vida,Sector 113,Not approved by RERA,3,Apartment,17.32705602664604,33499499.25598444
41000000.0,Under Construction,2282,18000,3 BHK Apartment in Puri Diplomatic Residences,Sector 111,Approved by RERA,3,Apartment,17.529082649058825,40999999.99999736
36000000.0,Ready to move,2250,16000,3 BHK Independent Floor,Sector 25,Not approved by RERA,3,Plot,17.399029524198163,36064236.97405218
15200000.0,Ready to move,1215,12514,2 BHK Apartment in Shapoorji Pallonji JoyVille,Sector 102,Not approved by RERA,2,Apartment,16.536806051605975,15191949.035065565
2400000.0,Under Construction,462,5194,1 BHK Apartment in Signature Global Golf Green,Sector 79,Approved by RERA,1,Apartment,14.690979711984754,2764494.932568925
26900000.0,Ready to move,1815,14829,3 BHK Apartment in Ireo Uptown,Sector 66,Not approved by RERA,3,Apartment,17.10763688174679,27018744.747172587
33600000.0,Ready to move,3200,10500,4 BHK Apartment in Adani M2K Oyster Grande,Sector 102,Not approved by RERA,4,Apartment,17.330036654695338,33228119.4411547
25000000.0,Ready to move,1717,14560,3 BHK Apartment in Dhoot Time Residency,Sector 63,Not approved by RERA,3,Apartment,17.034386422832473,24955069.537092786
47000000.0,Ready to move,2313,20319,4 BHK Independent Floor in Unitech South City II,Sector 49,Not approved by RERA,4,Floor,17.665658180950928,46907497.155414455
43900000.0,Under Construction,1800,24441,3 BHK Apartment in Conscient Hines Elevate,Sector 59,Approved by RERA,3,Apartment,17.597424900824443,43940119.91272266
49000000.0,Under Construction,1850,26486,3 BHK Independent Floor in Adani Brahma Samsara Vilasa,Sector 63,Approved by RERA,3,Floor,17.707330876483063,49046086.61223143
16000000.0,Under Construction,1235,13000,3 BHK Apartment in Signature Global City 93,Sector 93,Approved by RERA,3,Apartment,16.588099342704055,15994403.386158548
11600000.0,Under Construction,1692,6855,3 BHK Apartment in Shapoorji Pallonji JoyVille,Sector 102,Approved by RERA,3,Apartment,16.266515742283485,12222910.728295375
34000000.0,Under Construction,1967,17300,3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Approved by RERA,3,Apartment,17.341871111992198,33999999.99999934
2804000.0,Ready to move,590,4752,2 BHK Apartment in Shree Vardhman Green Court,Sector 90,Not approved by RERA,2,Apartment,14.846557883769934,2877291.810921506
42500000.0,Ready to move,3250,13076,4 BHK Independent Floor,Sector 54,Not approved by RERA,4,Plot,17.565014657424058,42683950.15511215
18200000.0,Ready to move,1671,10900,2 BHK Apartment in SS The Leaf,Sector 85,Not approved by RERA,2,Apartment,16.716932206992077,18272588.596333124
33600000.0,Under Construction,1946,17300,3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Approved by RERA,3,Apartment,17.330036654695338,33608404.045700505
21200000.0,Ready to move,1611,13159,3 BHK Independent Floor in Anant Raj Estate,Sector 63A,Not approved by RERA,3,Floor,16.86951178681205,21204487.425580163
52400000.0,Under Construction,2460,21301,3 BHK Apartment in Birla Navya Gurugram,Sector 63,Approved by RERA,3,Apartment,17.77441716837524,52441875.86635554
60000000.0,Ready to move,1983,30257,3 BHK Apartment in DLF Park Place,Sector 54,Not approved by RERA,3,Apartment,17.909855136853043,59680700.10746977
22000000.0,Ready to move,2340,9401,3 BHK Independent Floor,Sector 57,Not approved by RERA,3,Plot,16.906553056777135,22000000.000000868
18800000.0,Ready to move,1528,12356,2 BHK Apartment in Godrej Nature Plus,Sector 33 Sohna,Not approved by RERA,2,Apartment,16.749367480991666,18798657.38650276
35500000.0,Under Construction,2073,17172,3 BHK Apartment in Sobha City Phase 5,Sector 108,Approved by RERA,3,Apartment,17.385043282614657,35510121.99110587
14900000.0,Ready to move,1822,8177,3 BHK Apartment in Umang Winter Hills,Sector 77,Not approved by RERA,3,Apartment,16.51687183802978,14899457.772896016
19700000.0,Ready to move,2273,8696,4 BHK Apartment in DLF The Primus,Sector 82A,Not approved by RERA,4,Apartment,16.796129244469636,19728710.08414031
66800000.0,Under Construction,4140,16151,4 BHK Apartment in SS Linden,Sector 84,Approved by RERA,4,Apartment,18.017213653476933,66803260.90376121
27400000.000000004,Ready to move,2550,10775,3 BHK Apartment in Adani M2K Oyster Grande,Sector 102,Not approved by RERA,3,Apartment,17.126053607854647,27404439.79952541
9278000.0,Under Construction,1450,6399,2 BHK Apartment in M3M Sierra 68,Sector 68,Approved by RERA,2,Apartment,16.04315667207567,9276869.137583492
14000000.0,Under Construction,1150,12173,3 BHK Independent House,Sector 48,Not approved by RERA,3,Plot,16.454567959008102,14002815.360816658
5200000.0,Ready to move,700,7428,2 BHK Apartment in Shree Vardhman Green Court,Sector 90,Not approved by RERA,2,Apartment,15.46416937585933,5284554.860909597
15100000.0,Ready to move,1789,8441,3 BHK Apartment in Central Park Aqua Front Towers,Sector 33 Sohna,Not approved by RERA,3,Apartment,16.530205368010318,15099265.989408124
26000000.0,Ready to move,2129,12222,3 BHK Apartment in Godrej Air,Sector 85,Not approved by RERA,3,Apartment,17.073607134447293,25997286.196205825
43400000.0,Ready to move,2778,15658,5 BHK Apartment in Experion The Heartsong,Sector 108,Not approved by RERA,5,Apartment,17.585970022112107,43314112.8373462
9090000.0,Under Construction,1368,5648,2 BHK Apartment in Shapoorji Pallonji JoyVille,Sector 102,Approved by RERA,2,Apartment,16.02268557616466,8773744.548403319
